gene_name,GSM2648567,GSM2648568,GSM2648569,GSM2648570,GSM2648571,GSM2648572,GSM2648573,GSM2648574,GSM2648575,GSM2648576,GSM2648577,GSM2648578,GSM2648579,GSM2648580,GSM2648581,GSM2648582,GSM2648583,GSM2648584,GSM2648585,GSM2648586,GSM2648587,GSM2648588,GSM2648589,GSM2648590
DPF2,10.77187374302802,10.734822637939304,10.749149666373716,10.724991693846551,10.672845281428527,10.781676465610488,10.721699610847642,10.800301197456033,10.614437719981385,10.367539041601798,10.5990581618338,10.61545629637014,10.524816367186911,10.616533833353467,10.636182383063245,10.630343705877271,10.640875872600427,10.341964431278607,10.620918045758698,10.691844048948779,10.540089116762745,10.61630339542467,10.54782503478256,10.567964465598568
RAB1B,11.690319727006482,11.823438085088299,11.731392731470317,11.652289554347822,11.682786309324507,11.684945861233139,11.639212242096654,11.734328598235273,11.689233584217028,11.575417834578184,11.577359100388447,11.63842161096941,11.637603060811793,11.650820378901686,11.630295789753665,11.575863071356427,11.801927499936276,11.533119761181608,11.661315003610788,11.905246498481363,11.732781703015482,11.644355136511582,11.620238984344061,11.662134088414136
RBM14,9.872334527294846,10.310649615947758,10.007965674629773,9.920636314100955,9.897038831928835,10.149047674213005,9.955962489624168,10.102699138041926,9.88283418200607,9.51001054717271,9.80244453327558,9.73796988165606,9.736165995471096,9.70154449476807,9.856295323476049,9.849448950826774,10.063724247090258,9.742508385230847,9.846672331888373,10.23838233645609,9.862744046421287,10.099038801983069,10.018482004841832,9.983807318361162
RBM4,9.859177554379038,10.004186906978944,10.014632364980987,9.817453017671024,9.934091493748376,9.896840690023463,9.92954414146806,9.828858990387518,9.971284408626575,10.12857115735948,9.90483117377581,9.831135054261546,9.915445973865523,9.81630668851519,9.89461017330589,9.926715079137976,10.102660272696708,10.045279329796182,10.155911368861029,10.22071069629278,9.991377412138315,10.099249043654973,10.103796742817028,10.010030408924134
GSTP1,11.776541636081262,11.961163350265906,11.841449687516091,11.775511995209317,11.867780151776431,11.926408072219846,11.907435471066908,11.939209183534564,11.732238635705654,11.699588902225608,11.73993046031915,11.796045427405843,11.777495107727018,11.747771013697928,11.784212869200152,11.740791518317604,11.738083648523384,11.552863333342614,11.64812935121531,11.830947336772594,11.647490918528577,11.757084718684968,11.675570172879794,11.568073980441383
TCIRG1,11.231647194100143,11.34769806848394,11.3541175261916,11.315957481506295,11.238236205508365,11.402848034697259,11.311952704453557,11.440535490517872,11.04861351570893,10.916421075302438,11.071520578272487,11.076100115739036,10.996135922235597,10.963698979786564,11.042050740298473,11.013018347189579,11.240548825309173,11.01424059907542,11.212522980379127,11.367009081218862,11.235839776584704,11.383895739546853,11.361357361709642,11.18850531393609
INPPL1,10.06191163460809,10.11884798902903,10.175257654055706,10.13595563120192,9.994947042611932,10.2410956986988,10.215411267229172,10.261775695394281,10.056363319569266,9.703749432163857,10.046926003600625,10.105264167250851,10.006580825430886,10.091023451211774,10.048056911812983,10.039735295936032,10.233917696129211,9.769092376693232,10.149553465204075,10.331707863723992,9.936811886131345,10.248180239428624,10.069017424057026,10.109737521572757
SLCO2B1,10.796354159696262,10.582361089307009,10.81733832530465,10.801760754292394,9.85459983126751,10.553522643858056,10.860660922098747,10.93993784795714,10.250892339434463,8.959240573544735,10.146854822092818,10.298335155405338,9.730201474717232,10.026702546025636,10.319180561792262,10.320031968571124,10.611365513764532,9.150504658507169,10.282829521107413,10.512297776488852,9.782885942304736,10.43544550004614,10.549413633369989,10.302055510905639
RPS3,12.541809869811377,12.638682477430635,12.538944281417029,12.58880610119073,12.582425656880682,12.52948823699416,12.50454813576862,12.606569161053276,12.53215261902925,12.558928812083643,12.492887823453838,12.429032060295112,12.493984034126704,12.568137131799237,12.525149321501292,12.405575889606565,12.548580690435218,12.398571459954246,12.591648251929744,12.571038838012926,12.467956502241329,12.43193045097285,12.38068813960441,12.480759867142908
RN28S1,13.392819611962114,13.377056256826497,13.33810615346268,13.406199623007359,13.427413176573955,13.42917537446202,13.477757284515555,13.358703165356296,13.143615362756236,13.421903635615106,13.411488824029268,13.458156034473172,13.370608350030231,13.37346641612061,13.332581220594246,13.377822908093503,13.472667044237307,13.475284404659357,13.404160348517768,13.432052124584255,13.365732154103586,13.392774937607724,13.396561967113957,13.559337760233953
RPS28,13.075484954848466,13.223624952770113,13.121386156417026,13.085875269073592,13.08076928739168,13.199240429939888,13.112400128978903,13.288048122465497,12.945191356854002,12.955204885577963,12.906498170706666,12.959145161094016,12.98549716936826,12.965944257602727,12.969382352818416,12.933494355314494,13.09841793692093,12.996012958308222,12.906944291773074,13.149958157161887,12.933584854557285,13.076050864638159,12.895993553096474,12.973588457518911
PANX1,9.081408895293798,9.39328397896186,9.319944008210914,9.186286958530612,9.617889351342475,9.578957305278156,9.190356360210247,9.342238039618602,9.556714710994463,11.346287375983898,9.666152118475411,9.613004898830642,9.998449649966332,9.871192130273682,9.691863333876002,9.586058539809093,9.412563088282104,11.01955578974879,9.731465318217653,9.649844466996775,10.1667334271813,9.835222546323603,9.68012149602415,9.713140887162545
IL10RA,11.090509485246685,11.292961873155296,11.059437598578453,11.09580885257994,11.430695272073043,11.23636308726877,11.078697289072217,11.016064122363806,11.192667922173856,12.388903459481115,11.13218808416883,11.096379844287316,11.258682322180364,11.160505773037722,10.983776295095634,11.0288776180015,11.11324216007624,12.119961021047105,11.156031606848543,11.043089221575782,11.374098944973007,11.203438304495759,10.999546540033124,10.939847208925553
ATP5L,11.107203407978748,11.184559212708082,11.146287784487404,11.16580887761007,11.101147544528672,11.18767239402517,11.258616039402584,11.130889840203219,11.111163587105773,11.059159402821889,11.119908949055642,11.089234603319692,11.1480207065251,11.193425056551956,11.191274375201433,11.172587316954262,10.971476120925075,10.955210834980809,11.261636786458718,11.195039235972619,11.129773159830235,11.07067569444236,11.028221244095523,11.163588530472476
ARCN1,10.751907090839492,10.73288312709113,10.740309468776298,10.763766168502578,10.743166095731302,10.702486546512697,10.814363816889522,10.677459023183118,10.832266566345776,10.975908803786137,10.812112627213594,10.881912995104251,10.781918761037296,10.790935145195483,10.833954769168022,10.862355274476315,10.896161032506319,10.822029639563947,10.859929238422433,10.74038335813102,10.7638688023986,10.815272109111516,10.810992876247212,10.931651556121636
RNF26,11.015076574196584,10.959965855985162,11.064022887932493,10.950119613226413,10.7341938544514,10.972426709199217,11.055248755224348,11.021916135560266,10.870285234681589,10.309692562228262,10.70394451903538,10.846136962923255,10.700388051850506,10.737367672931647,10.771295789784396,10.831642880058503,10.944482615663022,10.437647911018686,10.764390739602435,10.964856338717656,10.694719241442654,10.855578441068005,10.842325235808076,10.78291045242909
EI24,11.389508850726553,11.13945058927012,11.40772937005816,11.251346688513195,11.535897046635288,11.250351905426303,11.402927016158424,11.271528547758514,11.282562998370569,11.176483541666178,11.23987739585197,11.224286633435806,11.308494480319997,11.188332901686241,11.228014778666356,11.24149345778722,11.030536947817167,11.256569084255641,11.285838806511372,11.148296192315213,11.384646675201155,11.08076729469376,11.368021482827976,11.121680759488546
A4,12.602390393970362,12.462746849048264,12.584887278896703,12.5899159430388,12.420476202766128,12.517590737144872,12.53784605377007,12.628834868797334,12.565955891165595,12.595569950193354,12.529864877771123,12.513030994906147,12.503359269484854,12.559909807075023,12.588177000350122,12.546306994355328,12.622231246211516,12.61403261080443,12.5768531302123,12.556879448875831,12.55137945950033,12.554981898085913,12.54295499280211,12.576499084470612
RNA,10.546085435572763,10.901610573403739,10.662900173393243,10.70684427984431,10.582174745246194,10.839803107010422,10.590407820049126,10.907230705708441,10.362965806561865,10.39734331992132,10.29078304349668,10.431772779612448,10.497397287132028,10.46793277283107,10.342498311753728,10.368924745672203,10.672461883586857,10.459099578481155,10.418294855156779,10.7947931440285,10.60300592803842,10.580372092545426,10.37594666057161,10.443500484662989
CTSD,13.072102133575422,12.97630732719203,13.023813601734764,12.899551820075377,12.93185403473603,13.017025566814945,13.035474938833207,13.003884783038844,12.929461220442214,12.812023521488898,12.929689875936687,12.948502040656884,12.88997327449829,12.849363865030027,12.835953005816705,12.887400859053963,12.98981219565298,12.677433089346895,12.863608580526378,12.966548408573129,12.880986040749109,12.915005743959552,12.980648872790097,12.907423553175096
NUP98,10.402275498080536,10.397397737749886,10.431132818489244,10.381100698147891,10.505147205537307,10.436929146596562,10.380450947894026,10.378795918182364,10.387377055811985,10.447386314261875,10.3734253135314,10.336433141764097,10.429720428920337,10.367537445037431,10.401251069776286,10.38149660482085,10.295806223052468,10.490669198699923,10.439117989303693,10.396654402700108,10.509125135979351,10.331596125633657,10.429919047799858,10.36673120516679
TBP,11.45892674525269,11.530601939449701,11.503449788210954,11.51275943732233,11.362919420535981,11.572184779818809,11.528919138326081,11.512012220193107,11.527957131521498,11.430917429793222,11.48273694304996,11.458624626955613,11.500149371288018,11.50132070281475,11.44451111869318,11.481872983347328,11.696480359766971,11.413794232945422,11.514493413972898,11.687777949941283,11.49347008508344,11.637467218879674,11.529638908930185,11.535861067042575
TPP1,11.954339919855316,11.778799343144481,11.855686109920992,11.863729424268145,11.776381057625875,11.836011088503717,11.913635083427538,11.829864717781563,11.685188405916353,11.556478021227164,11.677008620925182,11.684173077193071,11.66442499211775,11.613068540573716,11.643828056611644,11.619436218675116,11.810771583012476,11.581117239152665,11.701421779509692,11.66618262363155,11.649049105948645,11.782383799870773,11.74976472074299,11.70407184349369
MRPL17,9.816463931216026,9.981156715278658,9.867122204844678,9.99869519074861,9.99670356593258,9.99421307083374,9.932195975658447,9.928288101589331,9.883220676764498,10.218286062706426,9.883959636561487,9.905796344818652,9.928535474441997,9.918970521378418,9.939936291884829,10.002647315262172,10.000962341894965,10.223804426895182,10.000912475463096,10.124444913165792,10.100220798782392,10.07296883466695,10.073113810351655,10.058594649136609
TMEM9B,10.611520008008156,10.467060168626595,10.475854407014348,10.54042799408492,10.568382045080648,10.526815808620249,10.664273201513607,10.492018344735074,10.652856901020234,10.437709992820976,10.614040502158742,10.572754263530149,10.519889890008265,10.624221988738958,10.608330626164829,10.566408529953328,10.60940016196982,10.281236619501955,10.488911571245977,10.526427060617154,10.447756523742845,10.399734450346985,10.669707513826875,10.574930770481895
DENND5A,9.328714147881946,9.659446851698753,9.56253885315071,9.366508277079477,10.008649920562217,9.661114094607496,9.349528407757006,9.338536440860432,9.263057795845786,10.931051351112664,9.336597488410462,9.180993863768832,9.735082170491793,9.51333146169911,9.210371726872587,9.330399523312222,9.216147233741367,10.563966582371442,9.529322969071552,9.360300513397666,10.156065836382377,9.659182188684134,9.455822365783868,9.438756428106545
EIF4G2,12.128064806415972,12.106756631100799,12.096133477641482,12.158907361554178,12.17760691294807,12.155322373357096,12.135421215941713,12.190545133866015,12.065395114909625,12.167979246437643,12.142219265448936,12.16439904231006,12.120039535069665,12.117601241592144,12.145847255461474,12.143270324437763,12.12704281238487,12.26355155018346,12.103899073743438,12.145785518762183,12.156279064704226,12.096985433104923,12.183282284947667,12.196980391458025
COPB1,10.296457245654809,10.121717265386897,10.245508692041076,10.395948582331544,10.194701669104985,10.206463867766596,10.355292520959596,10.104512861310006,10.263468438309832,10.252822777110469,10.266115049073521,10.220425122093074,10.18997515870542,10.26178037770872,10.17433149621968,10.213639372923302,10.229164753523634,9.958833631351181,10.254588832694052,10.011167793068422,10.170888593634814,10.117510034586081,10.353826174580616,10.248873719967055
RPL36A,10.740257374976107,10.791858253345682,10.661458510364898,10.836885748997558,10.742547320470619,10.801548992692647,10.883259509090724,10.84834983320435,10.691426274322723,10.674160623826848,10.880011955170907,10.939623023616827,10.871510978334598,10.764865309206504,10.911252113805235,10.824211337328794,10.688766281638902,10.784039590535569,10.738299342519648,10.927907457921911,10.75862490242722,10.772763245354126,10.725158596595625,10.806417983398374
RPS13,11.966750270087788,12.265886497958522,12.08052547304989,12.007328961403232,12.134691854545864,12.11637782380837,12.146040551952987,12.129038871879951,11.918336863171918,11.973093500871972,11.945693254076087,12.114412251942408,11.981869267047177,11.848176326108948,11.978477627960299,11.985255403822991,12.04954177145975,12.064568495182666,12.001262915180614,11.94488476006289,11.900926107050207,11.963912466297758,11.861286339817722,11.86076872722516
PHF21A,10.155539720434504,10.216443375110899,10.103044352503977,10.17717975678387,10.356551320758138,10.199299351457016,10.202882050635832,10.101937574680743,9.727977947940227,9.606393152892355,9.795375302524391,9.795786540682377,10.112863350260685,9.766315706198215,9.851069755920582,9.840983367701165,9.772065038024593,9.772740667304765,9.902469934170856,9.856424033855307,10.018126296182807,9.894928177691938,9.833473213878687,9.636185706273478
ARHGAP1,10.894275826369235,10.630109047095063,10.6690172297149,10.745388787270556,10.46416831488627,10.624567428492162,10.79793484413385,10.704324172805899,10.583037524063265,9.981470933431913,10.529004249648665,10.588808633403014,10.410402666892558,10.374157246362861,10.507715531566152,10.526202489126115,10.512335848843263,9.832483812378221,10.492480394525115,10.42194261008883,10.198266745675873,10.392165750158433,10.516003107103558,10.522648502412034
ACP2,10.333548179494755,10.623300764169255,10.367889864669436,10.299982257486636,10.47679332625343,10.472551601990563,10.399739741835408,10.341569498619277,10.250431749825971,10.327534853168194,10.114645782872286,10.152410799074888,10.358550250527424,10.140786784252398,10.179792234244843,10.20783161231818,10.175939818185228,10.458788102279122,10.190659911489293,10.05965893423659,10.287173324047805,10.179220971044051,10.26328604628325,10.042273306418565
SFFV,11.107773883755563,11.29431153276614,11.125533843808526,11.053714850954908,11.253186614226157,11.27215564989359,11.177891086842308,11.138695864655343,10.99924031224201,11.067798615929373,11.024528697266625,10.981607542719482,11.075835375259011,10.913556231285355,10.886320058077208,10.952161384004883,11.152418841004492,11.143613746731964,11.098790480528221,11.245174110621054,11.176029351768266,11.210446360225898,11.063969707905716,10.962625126901315
CELF1,10.440357258269689,10.328745052211659,10.466864036184809,10.347315512520579,10.485925251471574,10.346762307957414,10.38800047584931,10.35192074798904,10.430261953489701,10.883132918503673,10.44890558599401,10.380390823644422,10.591030210963732,10.537415725204607,10.446043072373202,10.460902539269236,10.551502502466436,10.92473640527886,10.435089317646849,10.566165672228003,10.686478827201912,10.675571523885276,10.549093915415288,10.634749041251945
SLC43A3,12.165806282808425,12.36675105954221,12.217133056534344,12.136280585858822,12.513192689407171,12.325579698786578,12.13691112278322,12.189813632216458,12.199356601258014,12.673806180782107,12.209749521107966,12.132220544284314,12.334027789247543,12.207103351820107,12.159200155012057,12.188417444613412,12.150967962293958,12.735809758179181,12.187541494966306,12.082444580255194,12.408785333802355,12.205760469544874,12.225345178363241,12.161429248746401
LPXN,11.308971682726,11.676185222805998,11.494589567515918,11.42554186578429,11.830124683090032,11.63447404521984,11.430305304292952,11.499115745905707,11.144786628525752,11.302386479540274,11.345162750132777,11.266849149715759,11.48508131785677,11.292292737885878,11.274570559785996,11.34052424368001,11.242263494477008,11.549929428471868,11.422823639547934,11.327902674792732,11.543671687476127,11.403318065427525,11.34524157855541,11.320515292270395
SLC15A3,10.290932638131967,10.516637664998239,10.307249913539694,10.29137348423268,10.699811906498937,10.435728389673168,10.286036851266486,10.333052013658678,10.212282914861673,10.85047910952049,10.178545165110357,10.218940267275535,10.345781219779541,10.217638384255148,10.0922111639836,10.206148059072444,10.099321180106713,10.682267253426753,10.053155249851846,10.175543148095702,10.38899487892068,10.103694153289519,10.149256639501319,9.946511101284218
DDB1,10.962512735953895,11.127793529223874,11.007657868143745,11.018789827753901,11.146108553389587,11.058931239222012,10.91994721514097,10.92976696885713,10.833838578705198,10.814190386863881,10.840002523051503,10.82294731755134,10.921482376140611,10.864711483044035,10.830626509130788,10.823543893142615,10.823513207237527,10.971055930806715,11.019576599116727,10.783303065671323,11.03225659712434,10.944831036545425,10.905549461350533,10.954199596030948
CYBASC3,11.06307660622475,11.389597501291673,11.112178437698725,11.061253776661623,11.369246896588772,11.211047128800562,11.002702040780616,10.992124979339254,10.647289774448017,10.946436802893823,10.601571843432925,10.518970629635767,10.951976772252468,10.709280944231152,10.603099079699115,10.718207253968451,10.871774626563777,11.334689325248934,11.02637435774366,10.91185145323066,11.109326944132295,10.975276032938787,10.93769110698424,10.970770806212526
FADS1,10.212237005972362,10.396777894076758,10.321376208907708,10.143974488518612,10.111236870635766,10.260988238396349,10.241319647271744,10.22350713649484,10.207777146952502,9.563194066651052,10.151942034852953,10.14148864551768,10.243529449004994,10.177679945485368,10.273392074154259,10.295904359333388,10.402757458983032,9.943946073656033,10.223339136417888,10.338722330773482,10.394088953178596,10.463898206310505,10.442128277195067,10.231922711240903
FTH1,11.14390401628719,11.1284333678542,11.11775487038475,11.098338492107525,11.26258800609008,11.216110320494204,11.190860275925758,11.11662054775158,11.172061543602588,11.509314764589105,11.14563428573875,11.239763006131373,11.338053343391868,11.148015016690646,11.107380299592215,11.152394639858931,11.120070754832357,11.606266430561822,11.124362049010125,11.090785590511732,11.218110400490986,11.138994226303033,11.197212165528065,11.139011566759267
AHNAK,10.383970231487645,9.539718047746916,10.206984252228093,10.051577655022907,9.963287705806472,9.810583315800733,10.157454891032051,9.74023506040102,10.262326977106177,9.644894037693152,10.24123758118377,10.15711450024186,10.117461395627423,10.103843699932513,10.05976561104577,10.025310532031723,9.954821697592086,9.701059945597981,10.196947838219206,10.005115682800112,10.020253821314054,9.98796612441445,9.941832622557687,10.10689902718701
EEF1G,12.429536233595371,12.43186463765645,12.58680949626783,12.4373776796679,12.55050882972481,12.486411082367423,12.49796854716653,12.425838150759915,12.500892602557192,12.367255081647675,12.50560585535417,12.488954422831139,12.552733518541942,12.386067633806498,12.451230061153368,12.39130055350513,12.468121594512956,12.453190319123319,12.582731192083825,12.545309090495197,12.619789880269835,12.52578834021579,12.676277379913133,12.516480919729734
MTA2,10.64806048276521,10.66905922371614,10.671049574122913,10.658531164439998,10.684871478027285,10.556044233397182,10.57634869911518,10.67666739811031,10.715457036504958,10.575776298333581,10.725999082589606,10.774634725904136,10.715008243720062,10.73723787290566,10.723065913795725,10.80536351045935,10.675941358447902,10.55800834405517,10.668342408885419,10.682611846251309,10.708942695841218,10.739374865554105,10.598480348230767,10.713497271059333
GANAB,11.245859046785714,11.148558292273663,11.270791405463045,11.197854311151218,11.149621600030882,11.178866843253621,11.19934974510991,11.159799186216542,11.190675371476244,11.14797816601666,11.173893253874944,11.235746922296014,11.131031824618136,11.193714610456084,11.143512847182075,11.148937876685729,11.25465724354978,11.140629603764118,11.20886418676522,11.253834318151398,11.196295776610041,11.269924730358413,11.163891559936392,11.150375539000795
NXF1,9.935853502121777,10.366545518793869,10.066271933732382,10.14607418931226,10.304145048276748,10.359610407037724,10.005114416331715,10.30092606450141,10.235943202793598,10.400374092818003,10.036202957096421,10.09905568032919,10.19063202232924,10.118880533712446,10.071005962309243,10.112267551452119,10.189797553798957,10.59773663124327,10.113315413700205,10.386047404600948,10.325219066887788,10.320022822170742,10.236699500112504,10.19584184950659
WDR74,9.417140895792384,9.98854185271962,9.355674224751601,9.41916777312664,9.881158264270791,9.858355429997937,9.339520033544497,9.593342514770535,9.826826485613338,10.113538121031421,9.757989276200899,9.841681509653508,10.036935886834659,9.889345163139083,9.82364250164967,9.863838848243748,9.742812380929127,10.290691429376514,9.803946419577326,9.782086739135394,10.091011511594557,9.909039398479981,9.734654388791736,9.749775455196053
SF1,10.037221042653652,10.143071879674018,9.990289284054459,10.005364240412243,10.182176460199225,10.242206398852938,10.044391960448742,10.087598138235313,10.002390227707963,9.944197461309207,9.986537795659745,9.997676968524939,9.996389486782535,9.962724113215762,9.937513836749943,9.946645759485598,10.070402432270246,10.135274852182397,10.076547536891587,10.113015044826208,10.129956208715347,10.191384953489937,10.142542562452562,10.135583812000718
MAP3K11,9.83755452076835,10.067081044844242,9.918783799003451,9.833469735296472,10.014178976923803,9.983489310877067,9.880396214510423,9.872556694406553,9.751420957730755,9.834989953800516,9.822769444491362,9.746578053410362,9.98796968942267,9.862175022314414,9.813295000983011,9.766551386717847,9.755526001033793,9.776072457904556,9.956901986705635,10.091590313566318,10.002254758936093,9.920514589162675,9.883690913376395,9.65573233821082
PPP1CA,11.484027679432556,11.512576485535995,11.496201426873998,11.631872463773401,11.36473582533347,11.584102292283488,11.554627530873148,11.783038591639354,11.578101321941766,11.144121734058425,11.503095769017476,11.536504763862155,11.470152599133602,11.556795236998882,11.561598111021045,11.559944029423356,11.585508174501307,11.225381273574849,11.493090471001924,11.66440642811258,11.423751186416313,11.51781968454982,11.429507241991738,11.487676625374668
FCHSD2,9.76089959055423,10.201817063920796,9.706506927318765,9.836350324813854,10.264313885931816,10.037817557876,9.712093737856417,9.75712072382114,9.560723843151866,9.989647978845186,9.760657569168224,9.646623407065347,10.030436917950505,9.87896715183041,9.651806628194338,9.651495963244617,9.44174354878103,10.05956603984999,9.681555774510558,9.462061464130237,9.912167553942034,9.785267122777531,9.648436447594504,9.455934316489584
RAB6A,10.392247134424945,10.426620367694293,10.401158241358248,10.339946562592397,10.468190354080711,10.477424673838001,10.42716802684381,10.535667950015506,10.450577960351266,10.27670647581787,10.350253558155341,10.32794256253897,10.261025907348547,10.364182613596492,10.309175851979736,10.300516697515498,10.357795023026473,10.205778997655058,10.361973425591867,10.269771825627487,10.345845073441886,10.326830647737161,10.280530833465026,10.163628936107779
ARRB1,11.179833981879582,11.39497614477785,11.230054413363506,11.137162959639591,11.405215703677502,11.28563414635868,11.257006140063774,11.180331335256858,11.198375228192136,10.632907877787964,11.162621586386804,11.1495854810044,11.286877695608851,11.13797049160259,11.177502951933594,11.140799042355741,11.144356887724145,10.943163739295798,11.30419275480409,11.141462355318499,11.397331918941449,11.347293665619153,11.279879239190878,11.224506218082075
CLNS1A,9.973030507745593,9.911103382988733,9.962734498270345,9.847684709669467,10.083990798673435,9.875210054679302,10.001004673299104,9.917669302986099,9.799856961472566,9.43238147806459,9.810931201150721,9.78321908826359,9.882165878839926,9.816026120766708,9.850625323592256,9.823909746944535,9.954078674286025,9.807117592389583,9.886253281164077,9.619098221513322,10.014001094871988,9.999301153982543,10.017952471979356,9.927181354305224
PICALM,11.287113452961714,11.385798459424114,11.474226077240553,11.36510047865286,11.325333813572561,11.27523759266363,11.467732964076568,11.274985644595462,11.349298427514153,11.425872854307384,11.388424008447874,11.448310366981428,11.348274539477664,11.314887927025312,11.457903877645405,11.41569639038024,11.26250862342355,11.294518942806338,11.463250309970459,11.44826249995953,11.404513564807019,11.341396887297648,11.463846948564022,11.363622427079287
CTSC,11.83792282799718,11.491791727529009,11.610653452846462,11.742986630058194,11.472153214538801,11.457362399019317,11.730226551300623,11.752325542928489,11.673673665704031,11.367996167895011,11.514227787527886,11.538776890697049,11.354027072425657,11.507710857940351,11.488436179304347,11.616079074037165,11.688087505419146,11.470241758849,11.627276226956807,11.604497460608345,11.450170453891177,11.500319568240842,11.592603363634447,11.690229186013905
SNORD5,9.260027863518708,9.678029165170416,9.648823386552012,9.62182489458439,9.955787550832227,9.708817165281609,9.385473160261457,9.302075592886744,9.773998860082724,9.802794284906367,9.574023692882088,9.54682721167066,9.706469788186968,9.632404014770795,9.36283094870396,9.640374549969222,9.645345972869059,10.37810571833364,10.181912795609048,9.964500011933003,10.114404299657366,9.824013661758654,9.715463318560706,9.990164946103324
TMEM123,11.449308723822526,11.346598345838068,11.370115981186698,11.392456580421527,11.470815861556035,11.368666487611328,11.450514040713655,11.41191674105026,11.313492591862623,12.025019400633385,11.329551989408053,11.297283690741041,11.335893655416584,11.357711950984228,11.45636929068213,11.336449845588254,11.36877800260901,11.98383587314008,11.329074550719438,11.154959434262082,11.360424851523824,11.209915750292046,11.374795506993237,11.373876987782726
CADM1,10.208814151311472,10.296393211465814,10.17001160248034,10.188538138219982,10.145149747019648,10.243677326084097,10.191912736507428,10.232395382565487,9.949740830330201,10.042863719164956,9.98710636649764,9.928644174618478,9.85838044892226,9.95640684579706,9.810215862206048,9.84363521310954,9.997814770831903,10.164473234217962,9.86865208467225,9.95354981673357,9.821839628968336,9.931899676271698,9.928680225196105,9.892660665013214
BACE1,10.12906764272089,9.876143200076452,10.065811402487217,10.008523790177922,9.716777622196524,9.923759658984403,10.123856991787342,10.050772541493899,10.092809975545658,9.220939254512164,9.857762485832195,9.994826844512747,9.762287272244977,9.86312455942761,9.915491517341893,9.933928457275485,10.063864629361309,9.294797516241003,9.964698416048495,10.100330801120116,9.717173383215746,9.938531299294047,10.016963344556995,9.895236298827324
RPS25,12.45373641654869,12.531429527022288,12.598863401032599,12.54447241871914,12.468111917592577,12.60968879316914,12.54617553295782,12.617591788649344,12.488536785668492,12.53972720439603,12.499241851940512,12.502866216960571,12.405188015161308,12.548856835631208,12.489275860022115,12.460764558135493,12.473275629321536,12.548672846474993,12.546433160356775,12.515214116702031,12.505992256700415,12.495443458904285,12.28039661368861,12.501808702271015
USP2,9.962670867805569,9.650368141383147,9.962786558324146,9.847638716223512,9.432225834374554,9.656621262452468,9.857842624704935,9.855311292503975,10.367862074356495,9.215155613476105,10.431489363485788,10.422006620409837,10.219772881276862,10.287231167419906,10.418490260987113,10.513660515538044,10.421007154219637,9.216707418105972,10.260836772608512,10.440677960562935,10.156814964949717,10.29037874643225,10.445795042488063,10.307702515581507
HSPA8,13.223578464840287,13.053627826675452,13.147466241061734,13.152085834099948,13.110290855473943,13.101328709144855,13.150197765629201,13.075070916168364,13.151305206654552,13.193457869901133,13.172349924595064,13.154288966711915,13.15729686443447,13.032072378535323,13.114719696061131,13.194624421767339,13.1889243925284,13.19956768014528,13.104479160108657,13.196028855622849,13.143360830174329,13.167075497064486,13.22760101923967,13.247892958986583
SIAE,10.000698582921128,10.00964553029391,9.941442937420481,9.87211722804736,9.868270772430147,10.076992252501707,9.97036958880029,10.105765432627742,10.160076084020764,9.96960963618178,10.160650146107065,10.046996072498127,10.046002595339196,10.12080756486751,10.07839988131412,10.070208605869244,10.2446569398646,10.048232325143825,10.063961686727898,10.166381190418756,10.046173669744023,10.159758599130637,9.995042682287691,9.956242939253942
WNK1,11.534910115385683,11.200175274279468,11.547770914783738,11.425231909952846,11.191378949880843,11.300413462824112,11.515409983004771,11.409301372138831,11.426056687051243,11.004917630082943,11.403825295706005,11.405588403204288,11.252750644607692,11.353288765483226,11.459926742278814,11.397237075798273,11.43873851011769,11.081509411094725,11.455122989729729,11.461709403888454,11.289327556292793,11.310080889692111,11.426769657004595,11.340464710558953
GAPDH,13.227451695114452,13.132257995855321,13.090110077940999,13.070877406261822,13.09287532595956,13.116138044533374,13.08773167140846,13.021751460315016,12.997318085154301,13.153101266014426,13.027394285712196,13.111676623089089,13.06713735582569,13.017634621798416,13.01495161374738,12.998973618534826,13.192604413490946,12.981313291096239,13.139907478599612,13.07541815538275,13.093229146447925,13.200223600668046,13.164936300117944,13.201237706195506
CD4,10.882796252404201,10.77242315494954,10.788224741371137,10.828146994265898,10.591356571695037,10.747074653601368,10.801184640935793,10.821043778477726,10.578651909965007,10.484953801562598,10.693540670194558,10.70511561713126,10.678602074993831,10.717478315103213,10.707132117988724,10.665728209598344,10.690811851874212,10.391700147409384,10.688645714431448,10.562201846069849,10.62030580375353,10.62781662983847,10.578308143526245,10.604455109973077
PTPN6,10.041484598459324,9.97201302135216,10.007569217296977,9.895966829490636,9.95532746148517,9.983084055415423,10.074500077896902,9.944288948630605,10.347165580427045,9.997533022883031,10.479249313869161,10.44840514666261,10.370970944505098,10.467363649640196,10.442784566288845,10.438597949226589,10.202502149329057,9.899677267251874,10.356665175840542,10.420377149631431,10.1718874317246,10.310471843361379,10.39378092773237,10.370789052774583
ETV6,10.55171012656522,10.748679143277297,10.533941413198063,10.517161309576261,10.757797136572613,10.703487177282192,10.544970661070568,10.474772942832496,10.399092052375826,10.81954710175104,10.471059898818044,10.390336361281369,10.607362229246878,10.435442827864337,10.390349523426782,10.3785379343239,10.316733208744111,10.974019978535722,10.616409532316423,10.54552367119681,10.670946894905725,10.54760442625293,10.577418927964729,10.519500172371504
